company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,delay_minutes,difficulty_score,difficulty_quartile,transfer_bags,ssr_count,load_factor,ground_time_ratio
UA,1659,2025-08-07,ORD,CUN,-2.0,27.420434704472065,Q3 (Hard),10,49,98.88268156424581,0.8428571428571429
UA,1224,2025-08-04,ORD,LAX,-1.0,9.854736061110918,Q1 (Easy),15,36,100.0,6.625
UA,1778,2025-08-03,ORD,OMA,-3.0,32.10319766591928,Q4 (Very Hard),79,94,99.20634920634922,1.558139534883721
OO,4790,2025-08-01,ORD,GRR,-4.0,7.821533745903577,Q1 (Easy),45,3,100.0,1.9655172413793103
OO,5668,2025-08-11,ORD,MKE,-2.0,15.828932385575516,Q2 (Moderate),28,26,100.0,1.3793103448275863
UA,602,2025-08-15,ORD,PHX,7.0,38.13039472711358,Q4 (Very Hard),61,58,65.92178770949721,1.25
OO,5320,2025-08-02,ORD,MKE,11.0,10.886889730860052,Q1 (Easy),43,14,94.0,2.7586206896551726
UA,758,2025-08-15,ORD,EWR,2.0,21.987852420436237,Q3 (Hard),49,88,98.88268156424581,7.5210084033613445
UA,1239,2025-08-13,ORD,ROC,-4.0,28.223265568883164,Q3 (Hard),77,75,98.0,1.8478260869565217
UA,1304,2025-08-04,ORD,LAS,-8.0,31.426177921944305,Q4 (Very Hard),54,73,100.0,1.2142857142857142
UA,714,2025-08-13,ORD,MDT,4.0,36.99946212376763,Q4 (Very Hard),54,95,84.91620111731844,1.3214285714285714
UA,1077,2025-08-10,ORD,DCA,7.0,17.170506227779676,Q2 (Moderate),25,6,63.33333333333333,11.347826086956522
YX,3635,2025-08-09,ORD,MSN,-5.0,14.740170250209761,Q2 (Moderate),58,18,92.85714285714286,2.088235294117647
UA,467,2025-08-14,ORD,CMH,5.0,39.5881176782301,Q4 (Very Hard),51,99,73.49397590361446,1.2549019607843137
UA,1859,2025-08-09,ORD,SNA,-7.0,22.44300294595692,Q3 (Hard),30,50,99.20634920634922,1.5116279069767442
UA,276,2025-08-12,ORD,IAD,30.0,39.771076903414645,Q4 (Very Hard),81,48,74.5,1.1612903225806452
UA,1224,2025-08-02,ORD,LAX,-4.0,12.123667242352388,Q1 (Easy),19,36,100.0,6.176470588235294
YX,3604,2025-08-11,ORD,CMH,1.0,17.417702862850344,Q2 (Moderate),28,24,97.36842105263158,1.3235294117647058
UA,1857,2025-08-15,ORD,MIA,0.0,29.417824725978548,Q3 (Hard),47,45,97.59036144578313,0.9833333333333333
OO,4789,2025-08-03,ORD,FAR,31.0,11.783332167427233,Q1 (Easy),34,33,94.28571428571428,2.0588235294117645
G7,4504,2025-08-10,ORD,CHA,-10.0,10.965262331506127,Q1 (Easy),12,19,86.0,1.8275862068965518
UA,2483,2025-08-07,ORD,IAH,-2.0,38.577436159961486,Q4 (Very Hard),39,155,100.0,1.3035714285714286
UA,2207,2025-08-15,ORD,OMA,6.0,39.420149451719176,Q4 (Very Hard),75,87,80.72289156626506,1.4509803921568627
UA,1975,2025-08-08,ORD,ATL,-3.0,21.98940663164038,Q3 (Hard),14,51,89.3854748603352,1.4838709677419355
OO,5819,2025-08-14,ORD,DLH,48.0,10.750167456955708,Q1 (Easy),21,25,94.0,1.896551724137931
YX,3523,2025-08-01,ORD,RIC,11.0,19.584479969626837,Q2 (Moderate),30,33,97.36842105263158,1.3823529411764706
UA,1851,2025-08-08,ORD,ALB,-8.0,19.55776439219679,Q2 (Moderate),29,62,96.03174603174604,2.046511627906977
OO,5135,2025-08-04,ORD,MCW,0.0,23.948484507860783,Q3 (Hard),22,22,68.0,1.4827586206896552
G7,4185,2025-08-12,ORD,STL,180.0,15.091401265401638,Q2 (Moderate),41,19,80.0,17.24137931034483
G7,4186,2025-08-02,ORD,MLI,178.0,12.382422385243764,Q1 (Easy),36,39,96.0,17.06896551724138
OO,5469,2025-08-07,ORD,SDF,-4.0,16.99628036237952,Q2 (Moderate),15,15,60.0,2.8275862068965516
UA,2225,2025-08-04,ORD,PHX,-4.0,28.03078518893013,Q3 (Hard),38,81,100.0,1.25
UA,1693,2025-08-09,ORD,DCA,26.0,34.46057144897784,Q4 (Very Hard),56,36,91.33333333333333,0.6304347826086957
UA,291,2025-08-01,ORD,BDL,17.0,25.11335471684709,Q3 (Hard),63,60,100.0,1.627906976744186
UA,602,2025-08-01,ORD,PHX,20.0,36.71084200860674,Q4 (Very Hard),82,58,93.85474860335195,1.25
YX,3551,2025-08-03,ORD,SDF,80.0,20.365820546797607,Q2 (Moderate),38,19,97.36842105263158,1.205128205128205
UA,1830,2025-08-08,ORD,DSM,-1.0,24.269261437088037,Q3 (Hard),90,70,100.0,2.0434782608695654
UA,758,2025-08-09,ORD,EWR,24.0,31.332392788213394,Q4 (Very Hard),62,88,99.4413407821229,1.8214285714285714
UA,2278,2025-08-05,ORD,SEA,-3.0,44.364211273785514,Q4 (Very Hard),72,164,99.0,1.2903225806451613
UA,2039,2025-08-05,ORD,MCO,10.0,46.865313380140286,Q4 (Very Hard),75,94,92.5,1.1935483870967742
UA,2075,2025-08-01,ORD,TPA,3.0,33.52184415556599,Q4 (Very Hard),48,94,101.20481927710843,1.4509803921568627
UA,1660,2025-08-13,ORD,SFO,-4.0,32.90759068654584,Q4 (Very Hard),83,74,97.86324786324786,1.5909090909090908
UA,2251,2025-08-07,ORD,PIT,-3.0,18.19568458364629,Q2 (Moderate),35,28,96.03174603174604,1.558139534883721
UA,468,2025-08-06,ORD,IAH,-3.0,19.851090805654618,Q2 (Moderate),4,114,100.0,6.964285714285714
G7,4502,2025-08-04,ORD,LEX,-3.0,9.381144906694763,Q1 (Easy),39,12,100.0,1.896551724137931
UA,2370,2025-08-09,ORD,BOS,-5.0,33.57860530458212,Q4 (Very Hard),64,81,98.32402234636871,1.4821428571428572
UA,777,2025-08-09,ORD,LAS,-2.0,41.45846052636328,Q4 (Very Hard),40,66,48.04469273743017,1.4107142857142858
UA,1139,2025-08-14,ORD,DSM,-6.0,21.668339130430656,Q3 (Hard),44,17,93.65079365079364,1.3255813953488371
OO,5726,2025-08-12,ORD,TYS,-10.0,19.35873611656126,Q2 (Moderate),14,18,68.0,1.6551724137931034
YX,3465,2025-08-01,ORD,GSP,18.0,20.141999772923796,Q2 (Moderate),49,25,93.42105263157895,1.4705882352941178
UA,2280,2025-08-05,ORD,MCO,-8.0,28.73532249754913,Q3 (Hard),42,54,94.0,1.5441176470588236
UA,1946,2025-08-07,ORD,LGA,26.0,10.511350282696755,Q1 (Easy),13,57,100.0,2.2941176470588234
OO,5810,2025-08-07,ORD,PIA,-3.0,12.283562882082451,Q1 (Easy),37,26,90.0,3.4482758620689653
G7,4571,2025-08-09,ORD,XNA,0.0,13.676735138444823,Q1 (Easy),34,18,88.0,2.9310344827586206
OO,5555,2025-08-13,ORD,MKE,-6.0,11.80482124926376,Q1 (Easy),38,17,88.0,2.7586206896551726
UA,1178,2025-08-09,ORD,ORF,23.0,51.96858434671212,Q4 (Very Hard),127,102,89.7590361445783,1.411764705882353
UA,2658,2025-08-02,ORD,SMF,12.0,33.56968972289968,Q4 (Very Hard),95,104,98.66666666666667,2.260869565217391
G7,4563,2025-08-10,ORD,FSD,-6.0,14.883613479446215,Q2 (Moderate),23,27,100.0,1.3793103448275863
G7,4529,2025-08-02,ORD,SGF,-6.0,12.73460067831965,Q1 (Easy),17,19,90.0,1.7241379310344827
OO,5045,2025-08-02,ORD,RHI,-1.0,28.999409080883552,Q3 (Hard),31,25,82.0,1.103448275862069
UA,2455,2025-08-09,ORD,SAV,-4.0,25.259638003734885,Q3 (Hard),53,31,89.3854748603352,8.642857142857142
UA,2090,2025-08-10,ORD,MIA,51.0,24.417148014052362,Q3 (Hard),18,41,95.18072289156626,1.2105263157894737
UA,1776,2025-08-11,ORD,PHL,-2.0,23.522147699542547,Q3 (Hard),66,41,100.0,1.4705882352941178
OO,5229,2025-08-05,ORD,ILM,-1.0,21.964743648414554,Q3 (Hard),17,16,71.05263157894737,1.3823529411764706
UA,660,2025-08-01,ORD,SAN,-3.0,22.25996985103911,Q3 (Hard),49,55,96.0,3.338235294117647
UA,2226,2025-08-05,ORD,CLE,0.0,35.79962376519965,Q4 (Very Hard),106,76,98.88268156424581,1.4464285714285714
OO,5819,2025-08-10,ORD,DLH,83.0,11.344767408091133,Q1 (Easy),29,25,98.0,1.896551724137931
UA,2243,2025-08-14,ORD,RIC,9.0,23.79683078898218,Q3 (Hard),46,69,92.66666666666666,1.6304347826086956
UA,1363,2025-08-03,ORD,LAX,-3.0,35.13846292865356,Q4 (Very Hard),32,113,100.0,1.2096774193548387
UA,1030,2025-08-03,ORD,ABQ,16.0,33.4025144453113,Q4 (Very Hard),74,43,81.33333333333333,1.1956521739130435
UA,2640,2025-08-03,ORD,DCA,-6.0,12.393010689927445,Q1 (Easy),27,34,96.82539682539682,9.604651162790697
OO,5026,2025-08-15,ORD,JST,26.0,22.803723617990283,Q3 (Hard),30,19,76.0,1.3793103448275863
UA,2176,2025-08-02,ORD,STT,-9.0,22.31336572821186,Q3 (Hard),56,9,100.60240963855422,1.3529411764705883
UA,987,2025-08-03,ORD,CDG,21.0,39.35427802638524,Q4 (Very Hard),59,90,80.18867924528303,1.8709677419354838
UA,1495,2025-08-03,ORD,TVC,16.0,45.62660899331482,Q4 (Very Hard),41,68,46.98795180722892,1.0588235294117647
UA,739,2025-08-02,ORD,BZN,51.0,29.658778559153802,Q3 (Hard),85,59,97.33333333333334,1.826086956521739
UA,293,2025-08-14,ORD,LGA,-6.0,18.921789374610267,Q2 (Moderate),14,42,100.0,1.4901960784313726
UA,1215,2025-08-10,ORD,ANC,-5.0,31.388686020274847,Q4 (Very Hard),128,66,96.98795180722891,2.0784313725490198
UA,2427,2025-08-07,ORD,CVG,58.0,21.547602315227763,Q2 (Moderate),36,57,88.88888888888889,1.6511627906976745
UA,980,2025-08-15,ORD,DUB,7.0,28.256998992267384,Q3 (Hard),138,47,100.0,2.6
UA,2865,2025-08-07,ORD,LGA,4.0,19.47141816437635,Q2 (Moderate),15,94,96.3855421686747,1.8431372549019607
YX,3465,2025-08-07,ORD,GSP,4.0,19.29474340589303,Q2 (Moderate),25,25,86.8421052631579,1.4705882352941178
UA,2657,2025-08-15,ORD,IAH,1.0,25.805652243766247,Q3 (Hard),40,88,99.4413407821229,1.6785714285714286
UA,2865,2025-08-13,ORD,LGA,14.0,24.962312500447307,Q3 (Hard),36,94,98.79518072289156,1.5686274509803921
UA,276,2025-08-09,ORD,IAD,16.0,43.56752546903305,Q4 (Very Hard),101,48,75.0,1.0857142857142856
UA,118,2025-08-08,ORD,EDI,5.0,36.509982273042155,Q4 (Very Hard),101,69,97.72727272727273,1.2
UA,1612,2025-08-05,ORD,MEM,-1.0,31.963286710804628,Q4 (Very Hard),55,92,72.22222222222221,2.3255813953488373
OO,5118,2025-08-10,ORD,PLN,62.0,20.34798312665099,Q2 (Moderate),27,43,72.0,1.9655172413793103
UA,2138,2025-08-06,ORD,LGA,113.0,31.827489643551445,Q4 (Very Hard),28,72,54.21686746987952,33.254901960784316
UA,2665,2025-08-02,ORD,IAH,12.0,37.86771443727016,Q4 (Very Hard),125,96,100.0,4.232142857142857
OO,5499,2025-08-02,ORD,SBN,26.0,10.394187184268372,Q1 (Easy),29,30,96.0,2.0689655172413794
UA,2455,2025-08-02,ORD,SAV,-5.0,16.20000189988168,Q2 (Moderate),23,31,99.4413407821229,10.25
UA,2862,2025-08-05,ORD,IAD,-2.0,36.32442831624056,Q4 (Very Hard),49,82,81.00558659217877,1.4285714285714286
UA,592,2025-08-13,ORD,JAC,-4.0,27.401053838060996,Q3 (Hard),55,52,98.4126984126984,1.3255813953488371
OO,5847,2025-08-09,ORD,DSM,7.0,14.93078544765099,Q2 (Moderate),54,25,98.68421052631578,2.5
UA,1421,2025-08-09,ORD,FLL,-3.0,17.134564012830907,Q2 (Moderate),24,51,98.5,9.14516129032258
YX,3668,2025-08-03,ORD,BUF,-1.0,19.307823147682978,Q2 (Moderate),52,10,96.05263157894737,1.4705882352941178
G7,4391,2025-08-10,ORD,SGF,56.0,6.7331333268889795,Q1 (Easy),17,19,98.0,2.4482758620689653
YX,3523,2025-08-09,ORD,RIC,1.0,10.668930955038853,Q1 (Easy),21,33,100.0,2.411764705882353
UA,1989,2025-08-05,ORD,BOS,-5.0,16.245385143254392,Q2 (Moderate),46,46,98.32402234636871,1.9642857142857142
G7,4549,2025-08-10,ORD,MLI,0.0,16.633282935867662,Q2 (Moderate),34,26,76.0,4.0344827586206895
OO,5874,2025-08-01,ORD,PIA,-1.0,15.026391759235908,Q2 (Moderate),29,29,80.0,2.2758620689655173
YX,3451,2025-08-11,ORD,PWM,21.0,12.151755873462193,Q1 (Easy),26,26,92.85714285714286,1.911764705882353
G7,4533,2025-08-13,ORD,MSN,-1.0,10.061261424767173,Q1 (Easy),45,6,94.0,2.413793103448276
UA,929,2025-08-15,ORD,LHR,-3.0,33.25416486283478,Q4 (Very Hard),68,66,95.80838323353294,1.3448275862068966
UA,2177,2025-08-04,ORD,MSN,-1.0,19.59323335921831,Q2 (Moderate),57,30,80.0,1.9565217391304348
UA,224,2025-08-07,ORD,BZN,24.0,23.735928649302195,Q3 (Hard),49,68,100.0,1.6862745098039216
UA,1657,2025-08-04,ORD,LGA,7.0,16.17890576465413,Q2 (Moderate),20,25,98.19277108433735,1.263157894736842
UA,2616,2025-08-01,ORD,PDX,21.0,43.647335072631414,Q4 (Very Hard),55,98,98.19277108433735,0.8431372549019608
UA,944,2025-08-12,ORD,FRA,0.0,56.02083056882694,Q4 (Very Hard),161,131,68.23899371069182,10.548387096774194
UA,1660,2025-08-01,ORD,SFO,16.0,35.13948453869013,Q4 (Very Hard),78,74,100.0,1.5909090909090908
UA,467,2025-08-05,ORD,CMH,-3.0,39.15273135593863,Q4 (Very Hard),81,99,93.37349397590361,1.4901960784313726
UA,359,2025-08-12,ORD,MEX,-4.0,42.98302996552025,Q4 (Very Hard),35,139,96.0,0.6
G7,4558,2025-08-10,ORD,XNA,9.0,19.55586811003632,Q2 (Moderate),22,15,92.0,1.2758620689655173
G7,4380,2025-08-07,ORD,SYR,-3.0,16.665253983085485,Q2 (Moderate),9,10,56.00000000000001,22.379310344827587
UA,2465,2025-08-11,ORD,ORF,-4.0,41.16128282863023,Q4 (Very Hard),77,115,98.88268156424581,1.2142857142857142
G7,4610,2025-08-03,ORD,XNA,-1.0,10.046556809672708,Q1 (Easy),16,16,90.0,2.793103448275862
UA,1421,2025-08-02,ORD,FLL,-4.0,15.50152933435472,Q2 (Moderate),12,51,99.0,9.516129032258064
UA,1291,2025-08-15,ORD,IAH,51.0,42.79028564669975,Q4 (Very Hard),30,41,25.5,1.3709677419354838
G7,4463,2025-08-01,ORD,ABE,82.0,21.174316274261656,Q2 (Moderate),16,23,100.0,0.3448275862068966
UA,1068,2025-08-13,ORD,IAD,-2.0,27.725969086378004,Q3 (Hard),110,59,93.75,15.214285714285714
OO,5915,2025-08-14,ORD,LNK,0.0,21.982084317772248,Q3 (Hard),30,33,78.0,1.5517241379310345
UA,2418,2025-08-01,ORD,PHL,-5.0,13.331952366249219,Q1 (Easy),10,40,100.0,3.0576923076923075
YX,3520,2025-08-07,ORD,CVG,11.0,14.684286559721258,Q2 (Moderate),37,13,97.36842105263158,1.5
G7,4549,2025-08-05,ORD,MLI,-3.0,9.164140235911564,Q1 (Easy),29,26,96.0,3.9655172413793105
G7,4502,2025-08-09,ORD,LEX,-4.0,17.928840308905226,Q2 (Moderate),24,12,60.0,2.1379310344827585
OO,5564,2025-08-04,ORD,SBN,-6.0,12.88886529803969,Q1 (Easy),36,29,90.0,2.2413793103448274
UA,2189,2025-08-05,ORD,LGA,40.0,24.368182282283712,Q3 (Hard),5,62,86.74698795180723,1.5098039215686274
OO,5362,2025-08-05,ORD,MKE,64.0,20.667242304243466,Q2 (Moderate),15,32,56.00000000000001,6.379310344827586
UA,769,2025-08-05,ORD,BCN,-12.0,40.38861271557011,Q4 (Very Hard),70,61,68.72427983539094,1.4333333333333333
UA,374,2025-08-02,ORD,MSP,2.0,33.24901055304861,Q4 (Very Hard),101,85,96.82539682539682,1.744186046511628
UA,224,2025-08-03,ORD,BZN,28.0,41.43859116066915,Q4 (Very Hard),54,68,95.18072289156626,0.45098039215686275
YX,3708,2025-08-11,ORD,BNA,0.0,15.061308764533784,Q2 (Moderate),20,4,100.0,1.1764705882352942
YX,3716,2025-08-04,ORD,CMH,-11.0,12.083953976812015,Q1 (Easy),55,28,100.0,2.1176470588235294
UA,2251,2025-08-12,ORD,PIT,6.0,30.18658813458515,Q3 (Hard),29,28,60.317460317460316,1.4651162790697674
G7,4445,2025-08-05,ORD,BHM,-7.0,6.5736405203613675,Q1 (Easy),18,17,96.0,2.0689655172413794
G7,4501,2025-08-02,ORD,AVP,-1.0,9.743848545689138,Q1 (Easy),21,29,98.0,2.0
OO,5272,2025-08-14,ORD,MSN,-4.0,16.235180168643463,Q2 (Moderate),47,14,100.0,1.4137931034482758
OO,5833,2025-08-03,ORD,DTW,5.0,15.745106676089307,Q2 (Moderate),47,27,93.42105263157895,1.7941176470588236
UA,411,2025-08-11,ORD,DTW,0.0,24.787192991979634,Q3 (Hard),67,71,96.03174603174604,1.7674418604651163
UA,791,2025-08-07,ORD,DEN,-7.0,8.752775223573044,Q1 (Easy),19,31,100.0,6.951612903225806
UA,416,2025-08-07,ORD,MXP,88.0,41.365467370110984,Q4 (Very Hard),137,49,98.76543209876543,1.3666666666666667
OO,5260,2025-08-12,ORD,FSD,3.0,8.04174312135237,Q1 (Easy),28,12,96.0,2.206896551724138
YX,3569,2025-08-12,ORD,DTW,-8.0,15.61733103412297,Q2 (Moderate),24,38,94.73684210526315,1.6176470588235294
UA,1801,2025-08-12,ORD,DEN,4.0,40.52163979628347,Q4 (Very Hard),100,98,99.57264957264957,1.3333333333333333
UA,1740,2025-08-07,ORD,RSW,-6.0,17.204548837004225,Q2 (Moderate),5,44,81.00558659217877,7.160714285714286
UA,1068,2025-08-04,ORD,IAD,0.0,16.26077030647031,Q2 (Moderate),29,59,97.72727272727273,15.214285714285714
UA,1655,2025-08-11,ORD,DCA,5.0,25.347967893879918,Q3 (Hard),36,64,100.0,1.1956521739130435
UA,1617,2025-08-05,ORD,PHL,4.0,32.191388695825,Q4 (Very Hard),45,60,87.34939759036145,1.2745098039215685
UA,938,2025-08-08,ORD,LHR,69.0,22.244018594578815,Q3 (Hard),53,61,96.40718562874252,3.5517241379310347
UA,604,2025-08-10,ORD,BNA,-6.0,22.222750228903834,Q3 (Hard),3,3,32.666666666666664,21.195652173913043
UA,2008,2025-08-11,ORD,MCO,5.0,35.97870170032123,Q4 (Very Hard),40,74,97.86324786324786,1.2272727272727273
UA,2104,2025-08-01,ORD,BOS,-4.0,6.935266461048475,Q1 (Easy),3,21,100.0,5.892857142857143
UA,1612,2025-08-06,ORD,MEM,119.0,35.83492273618383,Q4 (Very Hard),33,92,64.28571428571429,1.627906976744186
UA,1974,2025-08-03,ORD,PWM,-5.0,26.58750159214172,Q3 (Hard),42,93,86.5079365079365,2.4186046511627906
UA,1815,2025-08-07,ORD,MSY,-1.0,16.87182528512785,Q2 (Moderate),31,45,92.66666666666666,86.0
OO,5868,2025-08-04,ORD,YWG,2.0,20.735487224940908,Q2 (Moderate),35,30,85.52631578947368,1.619047619047619
UA,2369,2025-08-07,ORD,AUS,-10.0,17.164113357644993,Q2 (Moderate),30,63,96.08938547486034,9.946428571428571
UA,2154,2025-08-03,ORD,ROC,4.0,36.02408469384134,Q4 (Very Hard),100,88,93.29608938547486,1.6607142857142858
G7,4452,2025-08-03,ORD,RIC,-8.0,8.478562619903967,Q1 (Easy),28,22,98.0,2.1379310344827585
YX,3715,2025-08-02,ORD,ELP,0.0,10.990781857615065,Q1 (Easy),54,3,97.14285714285714,4.705882352941177
UA,1291,2025-08-09,ORD,IAH,56.0,33.81092751544543,Q4 (Very Hard),84,41,100.0,1.3709677419354838
UA,2683,2025-08-03,ORD,SAN,6.0,29.248844680843746,Q3 (Hard),22,69,99.3975903614458,1.0
UA,1583,2025-08-05,ORD,BWI,83.0,40.73002068049862,Q4 (Very Hard),58,58,85.47486033519553,0.08928571428571429
UA,312,2025-08-06,ORD,CHS,110.0,17.997975511044285,Q2 (Moderate),57,34,95.23809523809523,1.9534883720930232
UA,2040,2025-08-15,ORD,DEN,-1.0,31.963169939639386,Q4 (Very Hard),68,53,96.08938547486034,1.134453781512605
YX,3708,2025-08-10,ORD,BNA,-1.0,22.615732029829893,Q3 (Hard),29,4,86.8421052631579,1.1764705882352942
UA,1182,2025-08-08,ORD,SJC,23.0,37.41630509262453,Q4 (Very Hard),79,61,98.88268156424581,1.1428571428571428
OO,5608,2025-08-04,ORD,GRB,-5.0,4.845346389749414,Q1 (Easy),15,17,100.0,2.586206896551724
OO,5344,2025-08-10,ORD,MBS,-5.0,16.22291208410813,Q2 (Moderate),27,42,80.0,2.413793103448276
UA,2455,2025-08-15,ORD,SAV,-4.0,23.515209464730606,Q3 (Hard),34,31,59.77653631284916,8.017857142857142
G7,4458,2025-08-08,ORD,LIT,15.0,17.324265259717496,Q2 (Moderate),21,37,100.0,1.3793103448275863
G7,4504,2025-08-03,ORD,CHA,2.0,16.73614868517907,Q2 (Moderate),19,19,94.0,1.3793103448275863
OO,5437,2025-08-04,ORD,DLH,-5.0,14.920190912218894,Q2 (Moderate),26,38,94.0,1.6896551724137931
OO,5446,2025-08-07,ORD,CLE,53.0,21.592082185359722,Q2 (Moderate),11,20,96.05263157894737,0.5
YX,3551,2025-08-02,ORD,SDF,-7.0,24.95406517549185,Q3 (Hard),23,19,64.47368421052632,1.4705882352941178
OO,5219,2025-08-10,ORD,GRB,26.0,11.827488293351916,Q1 (Easy),22,25,86.0,3.9655172413793105
UA,2417,2025-08-12,ORD,SAN,2.0,41.66534552785872,Q4 (Very Hard),42,110,72.62569832402235,1.4464285714285714
UA,1485,2025-08-14,ORD,SEA,-2.0,29.3091147627073,Q3 (Hard),89,78,94.57831325301204,2.2941176470588234
UA,2075,2025-08-08,ORD,TPA,-4.0,31.237119635976264,Q4 (Very Hard),33,94,92.7710843373494,1.4509803921568627
UA,1347,2025-08-15,ORD,FLL,95.0,42.49583933928952,Q4 (Very Hard),83,77,96.98795180722891,0.7843137254901961
UA,1041,2025-08-11,ORD,GRR,-3.0,35.10759622578231,Q4 (Very Hard),62,38,74.09638554216868,1.1764705882352942
UA,247,2025-08-05,ORD,OMA,-6.0,38.630762515124054,Q4 (Very Hard),75,83,75.33333333333333,1.5
G7,4185,2025-08-02,ORD,STL,30.0,13.096776369409739,Q1 (Easy),53,19,94.0,3.4482758620689653
UA,972,2025-08-01,ORD,BRU,153.0,52.136223738792985,Q4 (Very Hard),359,181,97.48427672955975,6.91
UA,1842,2025-08-13,ORD,SAN,61.0,45.711510388440246,Q4 (Very Hard),36,61,53.5,0.016129032258064516
UA,767,2025-08-06,ORD,DEN,47.0,34.14830100870134,Q4 (Very Hard),66,44,91.0,1.1774193548387097
UA,556,2025-08-10,ORD,CLT,-5.0,24.89591098365409,Q3 (Hard),26,28,51.39664804469274,5.714285714285714
UA,1776,2025-08-01,ORD,PHL,4.0,14.27959098039617,Q2 (Moderate),22,41,100.0,4.235294117647059
OO,5021,2025-08-10,ORD,SUX,134.0,28.661818515636444,Q3 (Hard),24,28,78.0,0.8620689655172413
OO,5536,2025-08-11,ORD,SAT,3.0,12.092896797597513,Q1 (Easy),17,13,96.05263157894737,1.5
UA,708,2025-08-05,ORD,MCI,0.0,25.969705941438264,Q3 (Hard),36,57,93.65079365079364,1.255813953488372
UA,2683,2025-08-15,ORD,SAN,-6.0,32.911430445467815,Q4 (Very Hard),33,69,84.93975903614458,1.2352941176470589
UA,2179,2025-08-14,ORD,SFO,8.0,32.56386091474942,Q4 (Very Hard),36,104,98.71794871794873,1.1818181818181819
OO,5027,2025-08-13,ORD,MCW,-8.0,18.891301574266052,Q2 (Moderate),23,10,70.0,1.793103448275862
UA,2254,2025-08-06,ORD,PDX,-6.0,31.049835291995542,Q3 (Hard),80,71,98.5,8.629032258064516
OO,5977,2025-08-01,ORD,ICT,-3.0,25.704048444304696,Q3 (Hard),30,34,72.36842105263158,1.3823529411764706
YX,3638,2025-08-13,ORD,CHS,-4.0,8.285592318672242,Q1 (Easy),7,15,96.05263157894737,2.1176470588235294
UA,1215,2025-08-12,ORD,ANC,16.0,39.34159032653635,Q4 (Very Hard),152,66,96.3855421686747,1.588235294117647
OO,5447,2025-08-09,ORD,PVD,-10.0,16.335705380790362,Q2 (Moderate),10,19,77.14285714285715,2.088235294117647
OO,5977,2025-08-02,ORD,ICT,-3.0,22.672680961696642,Q3 (Hard),49,34,96.05263157894737,1.3823529411764706
UA,2200,2025-08-06,ORD,SEA,135.0,43.817921682128045,Q4 (Very Hard),116,80,100.0,1.2352941176470589
YX,3628,2025-08-05,ORD,IND,4.0,12.916730590125383,Q1 (Easy),43,20,93.42105263157895,3.076923076923077
UA,2323,2025-08-12,ORD,MCO,29.0,28.61209127439946,Q3 (Hard),54,55,79.5,10.258064516129032
YX,3409,2025-08-13,ORD,YOW,95.0,24.270747266064788,Q3 (Hard),50,29,94.73684210526315,1.1904761904761905
OO,5353,2025-08-15,ORD,GRR,-6.0,9.578530395654173,Q1 (Easy),21,17,88.0,3.3448275862068964
OO,5020,2025-08-02,ORD,FOD,-6.0,19.144008369882524,Q2 (Moderate),21,26,62.0,6.137931034482759
OO,5344,2025-08-13,ORD,MBS,13.0,10.839933360703876,Q1 (Easy),27,42,100.0,3.6551724137931036
UA,1811,2025-08-05,ORD,MSP,-2.0,51.25008738058906,Q4 (Very Hard),118,151,91.56626506024097,1.35
UA,2616,2025-08-11,ORD,PDX,1.0,37.831445733045285,Q4 (Very Hard),55,98,99.3975903614458,1.1176470588235294
UA,592,2025-08-09,ORD,JAC,10.0,23.712288345022426,Q3 (Hard),81,52,100.0,5.209302325581396
OO,5593,2025-08-07,ORD,MEM,-7.0,16.72860526901305,Q2 (Moderate),22,35,76.31578947368422,1.9411764705882353
UA,907,2025-08-02,ORD,FRA,6.0,63.6465362745169,Q4 (Very Hard),156,135,96.22641509433963,1.1935483870967742
UA,343,2025-08-07,ORD,SFO,3.0,32.20419062818408,Q4 (Very Hard),32,104,100.0,1.2096774193548387
UA,1077,2025-08-11,ORD,DCA,-5.0,10.7032125514161,Q1 (Easy),55,6,98.79518072289156,7.254901960784314
UA,286,2025-08-12,ORD,CLE,-5.0,19.549100513888064,Q2 (Moderate),60,51,93.29608938547486,12.464285714285714
UA,1577,2025-08-13,ORD,SFO,-1.0,32.33888582664401,Q4 (Very Hard),78,88,94.87179487179486,1.8636363636363635
OO,5868,2025-08-01,ORD,YWG,6.0,22.450744318375943,Q3 (Hard),42,30,82.89473684210526,1.5
UA,1564,2025-08-11,ORD,MSP,9.0,20.093179416676755,Q2 (Moderate),67,58,96.3855421686747,1.9607843137254901
UA,2691,2025-08-05,ORD,EWR,-7.0,11.225533027999882,Q1 (Easy),17,30,96.08938547486034,9.75
UA,2099,2025-08-03,ORD,IAH,-1.0,38.850000014137706,Q4 (Very Hard),36,141,100.0,1.1964285714285714
G7,4463,2025-08-02,ORD,ABE,-11.0,9.379902896984385,Q1 (Easy),29,23,94.0,8.172413793103448
OO,5988,2025-08-04,ORD,BWI,-2.0,16.5655220484096,Q2 (Moderate),31,14,94.73684210526315,1.3823529411764706
UA,2113,2025-08-08,ORD,FSD,57.0,35.89958009497857,Q4 (Very Hard),87,103,87.15083798882681,7.928571428571429
UA,1657,2025-08-10,ORD,LGA,2.0,20.82031030179656,Q2 (Moderate),12,25,83.13253012048193,1.3666666666666667
